guid/image	labels	scores	boxes
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0061	[1, 1, 1, 1, 1]	[0.9967319965362549, 0.0025639431551098824, 0.002385089173913002, 0.0007125396514311433, 0.0004891231656074524]	[[0.39686980843544006, 0.3510228991508484, 0.4368527829647064, 0.37771421670913696], [0.4265727996826172, 0.9476650953292847, 0.7448184490203857, 1.0], [0.3999195694923401, 0.3543054759502411, 0.4475157856941223, 0.3825285732746124], [0.421307772397995, 0.8549584150314331, 0.7174607515335083, 0.9947168827056885], [0.13719287514686584, 0.2100614607334137, 0.851698637008667, 0.8782964944839478]]
3f70775d-223d-4929-b6ac-ab687814a34d/0033	[1, 1, 1, 0, 2]	[0.9997311234474182, 0.00028409375227056444, 0.0002114058588631451, 0.0002018317172769457, 0.00017502147238701582]	[[0.43956243991851807, 0.07920493930578232, 0.4737372398376465, 0.10943222790956497], [0.0, 0.0, 0.21364523470401764, 0.5444453954696655], [0.09992864727973938, 0.2084505558013916, 0.8514870405197144, 0.8717609643936157], [0.43956243991851807, 0.07920493930578232, 0.4737372398376465, 0.10943222790956497], [0.43956243991851807, 0.07920493930578232, 0.4737372398376465, 0.10943222790956497]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0143	[2, 2, 2, 2, 2]	[0.9954532384872437, 0.002614842727780342, 0.0012512177927419543, 0.0012244689278304577, 0.0004190076724626124]	[[0.38167011737823486, 0.45816969871520996, 0.43243420124053955, 0.49215608835220337], [0.28852930665016174, 0.8524308204650879, 0.544479250907898, 0.9946824312210083], [0.3270983099937439, 0.8190300464630127, 0.47183293104171753, 1.0], [0.2553187608718872, 0.9399775266647339, 0.5818604826927185, 0.9991072416305542], [0.3484324812889099, 0.8841612339019775, 0.4493753910064697, 0.9726039171218872]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0222	[1, 1, 2, 0, 2]	[0.7093701362609863, 0.2841147780418396, 0.050414253026247025, 0.0005224379128776491, 0.00011385163088561967]	[[0.41782623529434204, 0.2262444943189621, 0.5414746999740601, 0.36409395933151245], [0.35204002261161804, 0.2226371169090271, 0.5365909337997437, 0.36888396739959717], [0.35204002261161804, 0.2226371169090271, 0.5365909337997437, 0.36888396739959717], [0.35204002261161804, 0.2226371169090271, 0.5365909337997437, 0.36888396739959717], [0.4116329550743103, 0.84405916929245, 0.47518110275268555, 0.8975366950035095]]
db3d52ee-4a97-41cc-b73d-b5d696f915ea/0040	[1, 0, 1, 0, 1]	[0.7744005918502808, 0.0033309401478618383, 0.003148202318698168, 0.0018047704361379147, 0.0010340445442125201]	[[0.38185644149780273, 0.4938175082206726, 0.47648996114730835, 0.5573392510414124], [0.18020129203796387, 0.9577713012695312, 0.3109115958213806, 0.99599289894104], [0.8510552644729614, 0.0, 0.9918586015701294, 0.2364584505558014], [0.2560546100139618, 0.9568442106246948, 0.36097338795661926, 0.9970853328704834], [0.0, 0.004705801606178284, 0.9390777349472046, 0.06790896505117416]]
62995e02-a09c-43f2-99e5-e23381915b37/0036	[1, 1, 1, 0, 1]	[0.6483467817306519, 0.0062538618221879005, 0.0028126996476203203, 0.0013573728501796722, 0.0006901503074914217]	[[0.3973354697227478, 0.42515692114830017, 0.42509257793426514, 0.4462985098361969], [0.38397878408432007, 0.9164520502090454, 0.4741538166999817, 0.9983121156692505], [0.30534422397613525, 0.9097540974617004, 0.5686933398246765, 1.0], [0.0, 0.009357867762446404, 0.050344936549663544, 0.06091974675655365], [0.26878786087036133, 0.8806006908416748, 0.5213883519172668, 0.9989136457443237]]
dd49d264-aecf-4d23-92c1-adf35a8ab29b/0032	[0, 2, 0, 1, 0]	[0.9999675750732422, 0.000922735664062202, 0.0004913419252261519, 0.0004874950391240418, 0.00017676754214335233]	[[0.0, 0.34848594665527344, 0.7368158102035522, 0.7929342985153198], [0.0027870237827301025, 0.3410417437553406, 0.7402099370956421, 0.7891589999198914], [0.2730081081390381, 0.21229714155197144, 0.6572229862213135, 0.8184434771537781], [0.0027870237827301025, 0.3410417437553406, 0.7402099370956421, 0.7891589999198914], [0.0, 0.20464295148849487, 0.5260457992553711, 0.8735899329185486]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0119	[2, 2, 2, 2, 2]	[0.22521008551120758, 0.16150416433811188, 0.00037253042683005333, 0.00034434645203873515, 0.00032749687670730054]	[[0.402713805437088, 0.47783663868904114, 0.426026850938797, 0.4956764876842499], [0.40449053049087524, 0.4735252559185028, 0.428474485874176, 0.4909379780292511], [0.0, 0.15733331441879272, 0.5658576488494873, 0.863154947757721], [0.02513885498046875, 0.309355229139328, 0.6921809911727905, 0.9247578382492065], [0.3894222676753998, 0.27129510045051575, 0.4200248420238495, 0.3325558602809906]]
894333fe-2f3d-4828-9ea7-8bd4305bfebb/0011	[1, 2, 2, 2, 2]	[0.5034473538398743, 0.007533937692642212, 0.003112365026026964, 0.002224942436441779, 0.001824652892537415]	[[0.40642645955085754, 0.46745017170906067, 0.44655469059944153, 0.49706020951271057], [0.001047566533088684, 0.35303694009780884, 0.09821989387273788, 0.6997451186180115], [0.0029751006513834, 0.4257308840751648, 0.03291650116443634, 0.5873708128929138], [0.004445619881153107, 0.23511825501918793, 0.10290367156267166, 0.5901579260826111], [0.002311551943421364, 0.37032195925712585, 0.03171375393867493, 0.5390522480010986]]
3f70775d-223d-4929-b6ac-ab687814a34d/0014	[2, 1, 0, 1, 1]	[0.892990231513977, 0.0045792036689817905, 0.00040348441689275205, 0.0003090935933869332, 0.0002204461197834462]	[[0.43958017230033875, 0.1489449292421341, 0.5024802684783936, 0.20586295425891876], [0.43958017230033875, 0.1489449292421341, 0.5024802684783936, 0.20586295425891876], [0.43958017230033875, 0.1489449292421341, 0.5024802684783936, 0.20586295425891876], [0.0, 0.0, 0.19946640729904175, 0.5533183813095093], [0.11774444580078125, 0.21350952982902527, 0.8530363440513611, 0.8706544637680054]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0139	[2, 0, 2, 0, 1]	[0.937840461730957, 0.0016662912676110864, 0.0015899817226454616, 0.0008851391612552106, 0.0005964015726931393]	[[0.3595917522907257, 0.933997392654419, 0.4090805947780609, 0.9980539083480835], [0.3595917522907257, 0.933997392654419, 0.4090805947780609, 0.9980539083480835], [0.3594156503677368, 0.9072225689888, 0.41223835945129395, 0.9688360095024109], [0.2962164282798767, 0.005653077736496925, 0.4297110438346863, 0.038007624447345734], [0.1052241325378418, 0.16098234057426453, 0.837088942527771, 0.8697645664215088]]
fc26f4db-22c1-49c7-be8d-b769476cdff2/0013	[2, 2, 2, 2, 2]	[0.4649880826473236, 0.007200772874057293, 0.0022173095494508743, 0.00016423320630565286, 0.00016186480934266]	[[0.3835705518722534, 0.7155747413635254, 0.4315448999404907, 0.7653554677963257], [0.38088175654411316, 0.5884851217269897, 0.42772176861763, 0.6440455913543701], [0.37627387046813965, 0.620031476020813, 0.43147677183151245, 0.6784567832946777], [0.060474127531051636, 0.4410433769226074, 0.4591616690158844, 0.9515211582183838], [0.39079195261001587, 0.48204725980758667, 0.7116245627403259, 0.945705235004425]]
b38d6b73-db94-4345-b313-0aee58588ded/0021	[2, 0, 2, 1, 0]	[0.9981467723846436, 0.0006010669167153537, 0.00046911535901017487, 0.0002605956105981022, 0.00024788716109469533]	[[0.34784093499183655, 0.509993851184845, 0.37521496415138245, 0.5291232466697693], [0.2429143339395523, 0.012089265510439873, 0.2989087998867035, 0.0542849525809288], [0.35611313581466675, 0.5139575600624084, 0.38496994972229004, 0.5326189398765564], [0.45330220460891724, 0.0, 0.8550673127174377, 0.045835159718990326], [0.25572192668914795, 0.006103454157710075, 0.32217562198638916, 0.05971799045801163]]
084a477e-a429-49bf-9463-f995cd5ea0e5/0012	[1, 2, 1, 0, 1]	[0.9998947381973267, 0.0008809117716737092, 0.0005454635247588158, 0.000504429975990206, 0.0003085871576331556]	[[0.3435215950012207, 0.06118117272853851, 0.6269846558570862, 0.3456845283508301], [0.3435215950012207, 0.06118117272853851, 0.6269846558570862, 0.3456845283508301], [0.3448275327682495, 0.8466017246246338, 0.5799294710159302, 1.0], [0.3435215950012207, 0.06118117272853851, 0.6269846558570862, 0.3456845283508301], [0.3239384591579437, 0.9298719167709351, 0.6463030576705933, 0.9926419258117676]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0113	[2, 0, 0, 2, 2]	[0.48892343044281006, 0.018032919615507126, 0.010078134015202522, 0.008541100658476353, 0.007280511781573296]	[[0.37970948219299316, 0.5260744094848633, 0.41322892904281616, 0.5565974712371826], [0.2964351773262024, 0.003046628087759018, 0.4109194278717041, 0.044720906764268875], [0.24864277243614197, 0.0032967794686555862, 0.35617342591285706, 0.04879528284072876], [0.8974536061286926, 0.3116658926010132, 1.0, 0.5793237090110779], [0.9003792405128479, 0.3778897523880005, 1.0, 0.6458854675292969]]
9ca144df-4438-40ae-a7e3-227ba1885844/0016	[1, 1, 2, 1, 1]	[0.8962275981903076, 0.4729970395565033, 0.004717860836535692, 0.004018684383481741, 0.0020452800672501326]	[[0.4223140776157379, 0.04898416996002197, 0.5008527040481567, 0.17338664829730988], [0.4332260489463806, 0.21468517184257507, 0.4979361891746521, 0.28249815106391907], [0.0, 0.7721726894378662, 0.488834023475647, 0.9978471994400024], [0.06435023993253708, 0.19353201985359192, 0.192059725522995, 0.5574281215667725], [0.0, 0.7721726894378662, 0.488834023475647, 0.9978471994400024]]
4d5aa6f5-6d2e-444a-8960-e73c62cde93f/0165	[2, 1, 1, 1, 2]	[0.7508277297019958, 0.0028326374012976885, 0.0018306750571355224, 0.0008212202810682356, 0.0007099951035343111]	[[0.38441091775894165, 0.0019381744787096977, 0.45785582065582275, 0.03195415809750557], [0.32967889308929443, 0.931106686592102, 0.5528041124343872, 1.0], [0.4031026363372803, 0.9504230618476868, 0.5553780794143677, 1.0], [0.4245626926422119, 0.0029036886990070343, 0.5191329121589661, 0.05351845920085907], [0.23017282783985138, 0.9309692978858948, 0.6048469543457031, 1.0]]
65725892-b191-4d0c-831c-5f4f84a3b0a9/0058	[1, 0, 0, 0, 2]	[0.13388626277446747, 0.007917165756225586, 0.004562335554510355, 0.004009679891169071, 0.002464977325871587]	[[0.3915586769580841, 0.29648223519325256, 0.4530694782733917, 0.3455418050289154], [0.04734489321708679, 0.7898669838905334, 0.29788434505462646, 0.9480124115943909], [0.008985944092273712, 0.7647415995597839, 0.1669277846813202, 0.9594276547431946], [0.03283543884754181, 0.8447448015213013, 0.3079391121864319, 1.0], [0.29681918025016785, 0.8514254093170166, 0.36505427956581116, 0.9055626392364502]]
d1d539c2-8321-45d9-868a-fd8544e0ce01/0025	[2, 1, 0, 1, 2]	[0.9999302625656128, 0.048533983528614044, 0.005661291070282459, 0.005298930685967207, 0.002138718031346798]	[[0.002557426691055298, 0.2583770155906677, 0.921804666519165, 0.9353727698326111], [0.002557426691055298, 0.2583770155906677, 0.921804666519165, 0.9353727698326111], [0.002557426691055298, 0.2583770155906677, 0.921804666519165, 0.9353727698326111], [0.19586002826690674, 0.8666962385177612, 0.5235622525215149, 1.0], [0.010896844789385796, 0.6041579842567444, 0.04286792129278183, 0.7178272604942322]]
f171f50d-4781-41b6-bec1-3e7a15e596dc/0068	[1, 1, 0, 1, 1]	[0.9982733726501465, 0.00046855848631821573, 0.00021595126600004733, 0.0002080567937809974, 0.00019528402481228113]	[[0.37031275033950806, 0.5757530927658081, 0.4401349425315857, 0.6500260829925537], [0.13273131847381592, 0.2138204574584961, 0.887782096862793, 0.8622211217880249], [0.0, 0.022691771388053894, 0.029458945617079735, 0.12861211597919464], [0.30565929412841797, 0.5521130561828613, 0.4957035779953003, 0.6759005784988403], [0.34817299246788025, 0.5346354246139526, 0.4516071379184723, 0.6997934579849243]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0071	[1, 1, 1, 0, 1]	[0.87176913022995, 0.0007580301607958972, 0.0006562764756381512, 0.0004567452415358275, 0.00042113164090551436]	[[0.45271697640419006, 0.5290908217430115, 0.49735787510871887, 0.5827850699424744], [0.011106491088867188, 0.21981872618198395, 0.42801567912101746, 0.7057835459709167], [0.129290372133255, 0.20080792903900146, 0.8535760641098022, 0.8728561401367188], [0.0, 0.018174946308135986, 0.02016502246260643, 0.13560082018375397], [0.0, 0.007512982934713364, 0.9239251613616943, 0.06694813072681427]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0104	[0, 1, 2, 1, 1]	[0.9999998807907104, 0.0008811077568680048, 0.0008753138245083392, 0.0006669688737019897, 0.0004859424370806664]	[[0.060156285762786865, 0.35730934143066406, 0.5895991325378418, 0.5988596677780151], [0.0, 0.7103201150894165, 0.39402109384536743, 0.9860080480575562], [0.06994849443435669, 0.34943118691444397, 0.5962005257606506, 0.5981698632240295], [0.06235167384147644, 0.3510088324546814, 0.594530463218689, 0.6060503721237183], [0.018657401204109192, 0.5702854990959167, 0.4075828194618225, 0.9705720543861389]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0179	[0, 0, 0, 1, 2]	[0.9999998807907104, 0.0004918861668556929, 0.0003716620267368853, 0.00031059334287419915, 0.00030090712243691087]	[[0.07267194986343384, 0.37460923194885254, 0.5863289833068848, 0.6077571511268616], [0.1259036809206009, 0.30593568086624146, 0.5139626860618591, 0.6971613764762878], [0.087570920586586, 0.2166915237903595, 0.5848004221916199, 0.5716257095336914], [0.07267194986343384, 0.37460923194885254, 0.5863289833068848, 0.6077571511268616], [0.07267194986343384, 0.37460923194885254, 0.5863289833068848, 0.6077571511268616]]
8e5bfc79-ce93-4752-89f8-ca76db553240/0034	[1, 1, 1, 1, 0]	[0.355532169342041, 0.010578331537544727, 0.004729834850877523, 0.0029541123658418655, 0.0013080231146886945]	[[0.3781130611896515, 0.7402192950248718, 0.45688846707344055, 0.8915325999259949], [0.3786543905735016, 0.0006095096468925476, 0.4376682937145233, 0.03669687733054161], [0.39688777923583984, 0.0008618449792265892, 0.4706918001174927, 0.02825751155614853], [0.3366275131702423, 0.7342534065246582, 0.5008361339569092, 0.8889296054840088], [0.02490055561065674, 0.9563508629798889, 0.46351683139801025, 0.9984298348426819]]
ee2d1ee9-dd1d-4e63-9881-19205c5dae27/0002	[2, 0, 1, 2, 2]	[0.999977707862854, 0.0012453407980501652, 0.0010343450121581554, 0.00038870054413564503, 0.0003703212714754045]	[[0.0, 0.2651278078556061, 0.7093762159347534, 0.6889653205871582], [0.003789275884628296, 0.2694580554962158, 0.7004204988479614, 0.6926020979881287], [0.003789275884628296, 0.2694580554962158, 0.7004204988479614, 0.6926020979881287], [0.285248339176178, 0.13675367832183838, 0.6544631123542786, 0.8112804889678955], [0.15417996048927307, 0.9653228521347046, 0.7625930309295654, 1.0]]
09da3137-b836-479b-a4c9-5bdfa9b549e0/0130	[1, 1, 1, 2, 0]	[0.9914718270301819, 0.0018598568858578801, 0.001255761831998825, 0.0007889579865150154, 0.00034981241333298385]	[[0.4099484980106354, 0.5591344833374023, 0.44245800375938416, 0.5904185771942139], [0.1302507519721985, 0.11196917295455933, 0.8585261702537537, 0.8648146390914917], [0.03138858079910278, 0.05767536163330078, 0.7171527147293091, 0.718002438545227], [0.0027504414319992065, 0.7245872020721436, 0.4424179196357727, 0.9978140592575073], [0.0666302740573883, 0.014517642557621002, 0.5926066637039185, 0.064571812748909]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0045	[1, 2, 2, 2, 2]	[0.9998213648796082, 0.0012326983269304037, 0.0006217769696377218, 0.0004775093693751842, 0.00030514609534293413]	[[0.4150564968585968, 0.44591856002807617, 0.4925094544887543, 0.5175029635429382], [0.026835277676582336, 0.0, 0.4166761636734009, 0.3041140139102936], [0.05849236249923706, 0.019020259380340576, 0.5704289674758911, 0.29480981826782227], [0.39409422874450684, 0.9535583257675171, 0.7168992757797241, 0.9999047517776489], [0.46955326199531555, 0.9695850014686584, 0.6000598669052124, 0.9974119067192078]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0063	[1, 0, 0, 2, 1]	[1.0, 0.0015756201464682817, 0.000605085282586515, 0.000408985186368227, 0.00023301939654629678]	[[0.2746034264564514, 0.2575838267803192, 0.801544725894928, 0.604567289352417], [0.18620941042900085, 0.009727994911372662, 0.3143324553966522, 0.0321880467236042], [0.269145131111145, 0.2679457664489746, 0.8090693950653076, 0.6084662675857544], [0.269145131111145, 0.2679457664489746, 0.8090693950653076, 0.6084662675857544], [0.006497770547866821, 0.0, 0.8949038982391357, 0.06555019319057465]]
3f70775d-223d-4929-b6ac-ab687814a34d/0061	[1, 0, 1, 0, 0]	[0.9998016953468323, 0.0002467037702444941, 0.00019323104061186314, 0.00017852525343187153, 0.0001317092392127961]	[[0.44087865948677063, 0.08010673522949219, 0.4744926989078522, 0.10925261676311493], [0.44087865948677063, 0.08010673522949219, 0.4744926989078522, 0.10925261676311493], [0.10132727026939392, 0.20930981636047363, 0.8509531021118164, 0.872828483581543], [0.33527204394340515, 0.000982099212706089, 0.42181941866874695, 0.01266226451843977], [0.12637755274772644, 0.007136806845664978, 0.757919192314148, 0.35063469409942627]]
07fd6b85-0486-4790-ad35-a90a6b79c66c/0035	[2, 2, 2, 2, 2]	[0.9807873964309692, 0.004015971440821886, 0.0038779391907155514, 0.0011445485288277268, 0.0002871123724617064]	[[0.35471922159194946, 0.48411786556243896, 0.38827335834503174, 0.5038556456565857], [0.34441080689430237, 0.002146040089428425, 0.42045858502388, 0.02064622938632965], [0.30779120326042175, 0.9525852799415588, 0.3822489082813263, 1.0], [0.28621387481689453, 0.0, 0.7051734328269958, 0.027411870658397675], [0.18911105394363403, 0.0006671380251646042, 0.7137678861618042, 0.03715977072715759]]
856ab9c9-3131-4941-81d8-8e318b2857f7/0063	[1, 1, 1, 0, 0]	[0.14753293991088867, 0.007717704400420189, 0.00037366984179243445, 0.0002540132263675332, 0.00016816169954836369]	[[0.3919356167316437, 0.2990223169326782, 0.43949517607688904, 0.36141437292099], [0.3848608434200287, 0.2754335403442383, 0.43732789158821106, 0.34332555532455444], [0.15226638317108154, 0.20277974009513855, 0.8514561653137207, 0.868550181388855], [0.018936440348625183, 0.6707745790481567, 0.38893336057662964, 0.9804908037185669], [0.017137646675109863, 0.148161381483078, 0.3790184259414673, 0.49661704897880554]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0080	[1, 1, 2, 1, 2]	[0.9999021291732788, 0.0009897291893139482, 0.0002888597082346678, 0.0002709953987505287, 0.0002670114627107978]	[[0.3897676467895508, 0.4690837562084198, 0.47957879304885864, 0.5402454137802124], [0.37344086170196533, 0.838280975818634, 0.6938166618347168, 0.993181049823761], [0.0013633724302053452, 0.8715079426765442, 0.03634513169527054, 0.9769166111946106], [0.15588897466659546, 0.2006009817123413, 0.8526162505149841, 0.8691213130950928], [0.0, 0.0024019479751586914, 0.3209022283554077, 0.5345842838287354]]
