guid/image	labels	scores	boxes
53f2206c-7284-413b-86eb-bd9a86f279bb/0003	[1, 1, 1, 1, 1]	[0.9992945194244385, 0.5189229249954224, 0.09407269209623337, 0.026475781574845314, 0.0085403798148036]	[[0.008078024722635746, 0.007083237171173096, 0.6780716776847839, 0.858668327331543], [0.003175684716552496, 0.0, 0.4028639793395996, 0.7368226051330566], [0.028170164674520493, 0.4174414575099945, 0.7428486347198486, 0.9254045486450195], [0.0, 0.5391641855239868, 0.38965505361557007, 1.0], [0.01795864664018154, 0.0, 0.5135120749473572, 0.2589467763900757]]
65dea526-0728-4260-8075-fcf76c96fca9/0015	[1, 1, 1, 1, 1]	[0.9999858140945435, 0.07278774678707123, 0.03014598973095417, 0.010301080532371998, 0.009391131810843945]	[[0.3912653625011444, 0.5631234049797058, 0.41802430152893066, 0.5999899506568909], [0.0, 0.0, 0.3639567494392395, 0.82669997215271], [0.0, 0.5515462160110474, 0.37317395210266113, 1.0], [0.003700134577229619, 0.0057939887046813965, 0.47455930709838867, 0.6159403324127197], [0.01698746345937252, 0.0, 0.2684759199619293, 0.13736316561698914]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0016	[2, 1, 1, 1, 1]	[0.9999964237213135, 0.058497995138168335, 0.043492671102285385, 0.038742467761039734, 0.01827658899128437]	[[0.36069780588150024, 0.49024835228919983, 0.44886574149131775, 0.5258473753929138], [0.0, 0.0, 0.41886579990386963, 0.9434263706207275], [0.0, 0.0, 0.379665344953537, 0.633868932723999], [0.0, 0.0, 0.3684467375278473, 0.3905126452445984], [0.0, 0.3108001947402954, 0.4359639883041382, 1.0]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0092	[1, 1, 1, 1, 1]	[0.9999890327453613, 0.011831152252852917, 0.011049672029912472, 0.0071426015347242355, 0.006561544258147478]	[[0.35798701643943787, 0.3620583415031433, 0.5543893575668335, 0.49177390336990356], [0.01158437505364418, 0.0, 0.7032056450843811, 0.20365682244300842], [0.019238650798797607, 0.33883756399154663, 0.6927478313446045, 1.0], [0.0019644268322736025, 0.0, 0.7077388763427734, 0.4275681972503662], [0.0012315035564824939, 0.0, 0.38480162620544434, 0.5419654250144958]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0016	[1, 1, 1, 1, 1]	[0.9994217157363892, 0.6459736824035645, 0.08369340747594833, 0.01976831816136837, 0.007060724776238203]	[[0.005218153819441795, 0.010202109813690186, 0.6845718622207642, 0.8478255271911621], [0.00512342993170023, 0.0, 0.398268461227417, 0.7393174171447754], [0.0, 0.36463040113449097, 0.8301222920417786, 0.9083637595176697], [0.0, 0.5445952415466309, 0.39532139897346497, 1.0], [0.010488019324839115, 0.0, 0.5471259355545044, 0.5487359762191772]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0147	[1, 1, 1, 1, 1]	[0.9999841451644897, 0.05895411595702171, 0.05838727951049805, 0.055380892008543015, 0.04555496573448181]	[[0.44336017966270447, 0.5777150392532349, 0.47814038395881653, 0.6071990728378296], [0.0, 0.0, 0.39081645011901855, 1.0], [0.0, 0.0, 0.4081577658653259, 0.5116235613822937], [0.0, 0.5560910701751709, 0.5463007688522339, 1.0], [0.0, 0.3048517405986786, 0.5042549967765808, 0.84635329246521]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0120	[2, 1, 1, 1, 2]	[0.9993420243263245, 0.031145894899964333, 0.027946079149842262, 0.011911320500075817, 0.01047890167683363]	[[0.4117487370967865, 0.11950738728046417, 0.44857993721961975, 0.17834974825382233], [0.0, 0.5450130701065063, 0.3881692886352539, 1.0], [0.0, 0.0, 0.4097265601158142, 0.4007561206817627], [0.4140971601009369, 0.1252613216638565, 0.44991761445999146, 0.17816729843616486], [0.4243868887424469, 0.23253734409809113, 0.4517675042152405, 0.25749096274375916]]
6b08aacf-49fe-445b-8085-41d09f937be5/0039	[1, 1, 1, 1, 1]	[0.9999831914901733, 0.12383861094713211, 0.023911675438284874, 0.016291538253426552, 0.009105130098760128]	[[0.3883642554283142, 0.8542917966842651, 0.48643746972084045, 0.9970219135284424], [0.0, 0.07364004850387573, 0.4229573905467987, 1.0], [0.0, 0.0, 0.40474292635917664, 0.4066835045814514], [0.0, 0.5453370213508606, 0.40902960300445557, 1.0], [0.10855254530906677, 0.0, 1.0, 0.1813991665840149]]
400a07ae-a945-41de-8a94-b0bf655474e5/0137	[1, 1, 1, 1, 1]	[0.999961256980896, 0.06385981291532516, 0.04380771890282631, 0.032839320600032806, 0.008524741977453232]	[[0.33135390281677246, 0.854313313961029, 0.4328630268573761, 0.9998916983604431], [0.0, 0.27301809191703796, 0.41186854243278503, 1.0], [0.0, 0.0, 0.4261187016963959, 0.9421029686927795], [0.0, 0.0, 0.41234827041625977, 0.5387158393859863], [0.6484134197235107, 0.0, 1.0, 0.36326631903648376]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0055	[0, 1, 2, 1, 1]	[0.9620382785797119, 0.8822241425514221, 0.22258314490318298, 0.04287685081362724, 0.03709542378783226]	[[0.3602258563041687, 0.2619348168373108, 0.6028149127960205, 0.4921310544013977], [0.3727891445159912, 0.25884827971458435, 0.6004210114479065, 0.49550482630729675], [0.36478209495544434, 0.2597743272781372, 0.601440966129303, 0.49205654859542847], [0.0011936818482354283, 0.1859651803970337, 0.3870929777622223, 1.0], [0.0, 0.0, 0.5540474653244019, 0.4449338912963867]]
ee2d1ee9-dd1d-4e63-9881-19205c5dae27/0017	[2, 1, 1, 1, 1]	[0.999993085861206, 0.10656704008579254, 0.020283253863453865, 0.009725669398903847, 0.009285141713917255]	[[0.0034311136696487665, 0.2937809228897095, 0.6509150266647339, 0.6477287411689758], [0.0, 0.4379783570766449, 0.4240771234035492, 0.9835028648376465], [0.0, 0.0, 0.3562068045139313, 0.43285036087036133], [0.0, 0.5356177687644958, 0.7842687368392944, 0.9157781004905701], [0.0, 0.0, 0.49943259358406067, 0.34669792652130127]]
b38d6b73-db94-4345-b313-0aee58588ded/0057	[1, 1, 1, 1, 1]	[0.999946117401123, 0.060605231672525406, 0.03456656262278557, 0.025457799434661865, 0.013280578888952732]	[[0.4009615480899811, 0.45413529872894287, 0.43623337149620056, 0.4840104579925537], [0.0, 0.0, 0.4133976399898529, 0.741753101348877], [0.0, 0.06618839502334595, 0.44240736961364746, 1.0], [0.0, 0.0, 0.5435974597930908, 0.3772069215774536], [0.0, 0.0, 0.7138009667396545, 0.2198217213153839]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0037	[1, 1, 1, 2, 1]	[0.999991774559021, 0.105320505797863, 0.047902707010507584, 0.029880592599511147, 0.019986169412732124]	[[0.4045102298259735, 0.37674713134765625, 0.44981881976127625, 0.4115411043167114], [0.0, 0.04713559150695801, 0.42746394872665405, 1.0], [0.0, 0.0, 0.5255614519119263, 0.26007482409477234], [0.370728075504303, 0.952052891254425, 0.4126375913619995, 0.9959167838096619], [0.0, 0.0, 0.4067203402519226, 0.3946231007575989]]
e01aefe6-f367-4c00-b006-f9327a1ffc5f/0029	[1, 1, 1, 1, 1]	[0.9999754428863525, 0.05832136049866676, 0.04864313080906868, 0.012192209251224995, 0.009131704457104206]	[[0.3907766342163086, 0.4219564199447632, 0.4478950798511505, 0.4730641841888428], [0.0, 0.0, 0.42760220170021057, 0.9377385377883911], [0.0, 0.2040957510471344, 0.4431162178516388, 1.0], [0.0, 0.5434491038322449, 0.41030457615852356, 1.0], [0.0, 0.0, 0.4975866377353668, 0.3483724594116211]]
59bc8d9d-7ab9-4383-ab1b-c5b4941fb6f9/0017	[1, 1, 1, 1, 1]	[0.9999812841415405, 0.08743062615394592, 0.06906921416521072, 0.026185959577560425, 0.023285862058401108]	[[0.4137890934944153, 0.36950284242630005, 0.47632309794425964, 0.42810899019241333], [0.0, 0.0, 0.3906420171260834, 0.8204017877578735], [0.008477531373500824, 0.21814250946044922, 0.40242451429367065, 1.0], [0.01800716109573841, 0.0, 0.5217514634132385, 0.482917845249176], [0.030865902081131935, 0.0, 0.5434623956680298, 0.24486762285232544]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0171	[2, 1, 1, 1, 1]	[0.9999872446060181, 0.08536415547132492, 0.044862136244773865, 0.016145862638950348, 0.012919032014906406]	[[0.3618878126144409, 0.44218677282333374, 0.5354427099227905, 0.4955238103866577], [0.0, 0.0, 0.40130850672721863, 1.0], [0.0, 0.10850372910499573, 0.5072470903396606, 0.6796730756759644], [0.0, 0.5565659999847412, 0.39357951283454895, 1.0], [0.0, 0.3004937171936035, 0.519609808921814, 0.8417736291885376]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0024	[2, 1, 1, 1, 1]	[0.9995579123497009, 0.045618344098329544, 0.03556203097105026, 0.028828013688325882, 0.023326829075813293]	[[0.37779757380485535, 0.49038466811180115, 0.4325455129146576, 0.5283205509185791], [0.34315356612205505, 0.9489327669143677, 0.3776083290576935, 0.9965779781341553], [0.0, 0.0, 0.5179581046104431, 0.23659174144268036], [0.004764373879879713, 0.0, 1.0, 0.18180695176124573], [0.0, 0.0, 0.4078127443790436, 0.4140245318412781]]
db3d52ee-4a97-41cc-b73d-b5d696f915ea/0039	[1, 1, 1, 1, 1]	[0.9999727010726929, 0.03702332824468613, 0.009848195128142834, 0.007376841735094786, 0.0049008638598024845]	[[0.38720184564590454, 0.470827579498291, 0.47296735644340515, 0.5300909280776978], [0.0, 0.0, 0.4188515543937683, 1.0], [0.0016706341411918402, 0.0, 0.362214058637619, 0.4005860984325409], [0.00034929890534840524, 0.3906130790710449, 0.5239132046699524, 0.9393235445022583], [0.07301536947488785, 0.8866042494773865, 0.8988198041915894, 0.996588408946991]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0066	[1, 1, 1, 1, 1]	[0.9999351501464844, 0.061015110462903976, 0.03645861893892288, 0.019624993205070496, 0.015747444704174995]	[[0.3705504536628723, 0.8062930107116699, 0.3952784240245819, 0.8482294082641602], [0.0, 0.0, 0.4053470492362976, 0.809220016002655], [0.0, 0.13872665166854858, 0.4152134358882904, 1.0], [0.3426673114299774, 0.0, 0.3762894570827484, 0.059191375970840454], [0.34330296516418457, 0.0, 0.3908329904079437, 0.07083883136510849]]
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4/0069	[1, 1, 1, 1, 1]	[0.9999837875366211, 0.12372452765703201, 0.08589310199022293, 0.01669393666088581, 0.014244352467358112]	[[0.2852648198604584, 0.2760438024997711, 0.7768261432647705, 0.602035403251648], [0.0, 0.0, 0.40500423312187195, 0.9238690733909607], [0.0040471297688782215, 0.4190238118171692, 0.5204235315322876, 0.9396204352378845], [0.004690451547503471, 0.5440655946731567, 0.3712916076183319, 1.0], [0.0, 0.0, 0.3802758753299713, 0.36984217166900635]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0144	[1, 1, 1, 1, 1]	[0.9995692372322083, 0.05391853302717209, 0.013107559643685818, 0.00914305355399847, 0.008617530576884747]	[[0.000653986819088459, 0.01608651876449585, 0.6733189225196838, 0.8594803214073181], [0.014299382455646992, 0.382863849401474, 0.7687596082687378, 0.92690110206604], [0.035906966775655746, 0.1145550012588501, 0.6050163507461548, 0.6995107531547546], [0.0, 0.5243517756462097, 0.3937709629535675, 1.0], [0.11148188263177872, 0.6167324185371399, 0.8922927975654602, 0.9687352776527405]]
2a83167d-bba3-402b-a646-0d27569efbd9/0088	[1, 1, 1, 1, 1]	[0.9999740123748779, 0.1041855588555336, 0.08563752472400665, 0.06296610832214355, 0.018721388652920723]	[[0.4146367609500885, 0.10930417478084564, 0.6213237047195435, 0.3607819080352783], [0.0019899846520274878, 0.0, 0.41697558760643005, 0.9617549777030945], [0.002247297205030918, 0.0, 0.5456138253211975, 0.40844154357910156], [0.0014162487350404263, 0.3383694887161255, 0.4248998463153839, 1.0], [0.006218404043465853, 0.28721854090690613, 0.5259625315666199, 0.8302493095397949]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0141	[0, 1, 1, 1, 1]	[0.9999305009841919, 0.03230768442153931, 0.02566315233707428, 0.02250254712998867, 0.019748520106077194]	[[0.0595555417239666, 0.3584650456905365, 0.5801020860671997, 0.6066704988479614], [0.0, 0.0, 0.9515142440795898, 0.0846920907497406], [0.0, 0.0, 0.7319943308830261, 0.19451886415481567], [0.0, 0.0, 0.5218271017074585, 0.2632756531238556], [0.0, 0.0, 0.4065590798854828, 0.41217944025993347]]
856ab9c9-3131-4941-81d8-8e318b2857f7/0089	[1, 1, 1, 1, 1]	[0.9999872446060181, 0.06330924481153488, 0.0460059717297554, 0.013452766463160515, 0.011619924567639828]	[[0.408067911863327, 0.36514613032341003, 0.46795427799224854, 0.4281843602657318], [0.0, 0.0, 0.39062824845314026, 0.8136877417564392], [0.0, 0.33258774876594543, 0.4119178354740143, 1.0], [0.001708984375, 0.012589484453201294, 0.5035311579704285, 0.5408197641372681], [0.5186604857444763, 0.0, 1.0, 0.21987706422805786]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0080	[2, 1, 1, 1, 1]	[0.9999746084213257, 0.05642947554588318, 0.02574840560555458, 0.01917058788239956, 0.013401935808360577]	[[0.3993939757347107, 0.38621947169303894, 0.44433170557022095, 0.40895846486091614], [0.0, 0.0, 0.42452579736709595, 0.9514191150665283], [0.0, 0.23049017786979675, 0.5241010785102844, 0.7874144315719604], [0.0, 0.0, 0.39738738536834717, 0.3992798328399658], [0.0, 0.5391746759414673, 0.39971503615379333, 1.0]]
60ed87f2-7474-43e2-9d9f-b1072f4a1e39/0039	[2, 1, 1, 1, 1]	[0.9999016523361206, 0.04068256542086601, 0.025490671396255493, 0.023732038214802742, 0.019069133326411247]	[[0.4147873520851135, 0.5063526630401611, 0.4980345368385315, 0.576087474822998], [0.0, 0.0, 0.42189154028892517, 0.9185558557510376], [0.006240492686629295, 0.14461126923561096, 0.5341525673866272, 0.7669696807861328], [0.0, 0.0, 0.5489111542701721, 0.46378177404403687], [0.0, 0.3714907467365265, 0.5399527549743652, 0.9623751640319824]]
65dea526-0728-4260-8075-fcf76c96fca9/0029	[1, 1, 1, 1, 1]	[0.999993085861206, 0.05663621053099632, 0.04971032217144966, 0.01316280197352171, 0.00937928818166256]	[[0.3909226953983307, 0.5609180331230164, 0.41777127981185913, 0.5981840491294861], [0.0, 0.22812137007713318, 0.3936637043952942, 1.0], [0.0, 0.0, 0.39099565148353577, 0.790079653263092], [0.0005367950070649385, 0.5540024042129517, 0.3888968229293823, 1.0], [0.015198133885860443, 0.0, 0.5063820481300354, 0.431194007396698]]
09da3137-b836-479b-a4c9-5bdfa9b549e0/0091	[1, 1, 1, 1, 1]	[0.9999874830245972, 0.12611640989780426, 0.04336884990334511, 0.03307335078716278, 0.015665197744965553]	[[0.37065571546554565, 0.3632597327232361, 0.6818777918815613, 0.6096041202545166], [0.010532386600971222, 0.20252469182014465, 0.5463350415229797, 0.7492656707763672], [0.0, 0.0, 0.3932194411754608, 0.4040186405181885], [0.0, 0.0, 0.4204484522342682, 1.0], [0.0, 0.0, 0.49138179421424866, 0.237421452999115]]
047b864f-0753-448b-9483-f990ae41abaf/0058	[1, 1, 1, 1, 1]	[0.9999860525131226, 0.050034865736961365, 0.04321998730301857, 0.04045462980866432, 0.021893201395869255]	[[0.4058692157268524, 0.5853590369224548, 0.45201078057289124, 0.64413982629776], [0.0, 0.0, 0.44102349877357483, 0.9157179594039917], [0.0, 0.0, 0.6029040813446045, 0.4432832598686218], [0.0, 0.0, 0.5281985998153687, 0.26970699429512024], [0.0, 0.3019253611564636, 0.43355509638786316, 1.0]]
2a279bda-651c-4740-a616-6862aa904c24/0092	[1, 1, 1, 1, 1]	[0.9999897480010986, 0.060267429798841476, 0.04732976481318474, 0.03350779414176941, 0.020300623029470444]	[[0.3782864809036255, 0.42241430282592773, 0.4207656979560852, 0.45383334159851074], [0.0, 0.0, 0.4087773859500885, 1.0], [0.0, 0.0, 0.3952658474445343, 0.5055674314498901], [0.0, 0.7046760320663452, 0.8905116319656372, 1.0], [0.058017440140247345, 0.8952147364616394, 0.7577288746833801, 0.9983771443367004]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0148	[1, 1, 1, 1, 1]	[0.9999879598617554, 0.10487062484025955, 0.07418680936098099, 0.03405647352337837, 0.032253168523311615]	[[0.3818933367729187, 0.4785062074661255, 0.6116241812705994, 0.653928279876709], [0.0, 0.045574069023132324, 0.41971611976623535, 1.0], [0.009551893919706345, 0.3410392999649048, 0.5394954085350037, 0.9190540313720703], [0.0, 0.0, 0.4391881823539734, 0.6954746246337891], [0.003953300416469574, 0.20707181096076965, 0.5533585548400879, 0.7582679986953735]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0083	[1, 1, 1, 1, 1]	[0.9999978542327881, 0.13661515712738037, 0.04867282509803772, 0.013745823875069618, 0.012841196730732918]	[[0.39850515127182007, 0.44491761922836304, 0.4701726734638214, 0.5018269419670105], [0.0, 0.0, 0.3992222845554352, 0.526948869228363], [0.0, 0.0, 0.43684980273246765, 0.991367518901825], [0.005630113650113344, 0.0, 0.48220160603523254, 0.321097731590271], [0.0, 0.7971218228340149, 1.0, 1.0]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0012	[2, 1, 1, 1, 1]	[0.9999728202819824, 0.06552505493164062, 0.03976443409919739, 0.02290540188550949, 0.0073827113956213]	[[0.19936896860599518, 0.4208224415779114, 0.5035342574119568, 0.5871521830558777], [0.0, 0.0, 0.4148971140384674, 0.9451582431793213], [0.006359323859214783, 0.0, 0.4028339385986328, 0.5323312282562256], [0.00603098887950182, 0.43251052498817444, 0.4955793619155884, 0.9573462009429932], [0.0, 0.8030908107757568, 0.7807662487030029, 1.0]]
c6b38078-47e9-41e4-913a-c082736fb1cf/0020	[2, 1, 1, 1, 1]	[0.9999480247497559, 0.023808052763342857, 0.015375198796391487, 0.009802138432860374, 0.007812443654984236]	[[0.4002980589866638, 0.47610822319984436, 0.44099271297454834, 0.49741849303245544], [0.002622343599796295, 0.0, 0.5140356421470642, 0.26675161719322205], [0.0, 0.0, 0.5107576847076416, 0.4632461369037628], [0.0, 0.0, 0.38326218724250793, 0.6078591346740723], [0.007320207543671131, 0.4638971984386444, 0.6882010102272034, 0.9896882772445679]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0148	[1, 1, 1, 1, 1]	[0.9999922513961792, 0.06976763159036636, 0.030260851606726646, 0.024376315996050835, 0.016567153856158257]	[[0.40245020389556885, 0.47573164105415344, 0.4385530352592468, 0.5064810514450073], [0.0, 0.031415700912475586, 0.4057382643222809, 1.0], [0.0, 0.5466883182525635, 0.41270712018013, 1.0], [0.016552479937672615, 0.2503518760204315, 0.5081519484519958, 0.7826194763183594], [0.0, 0.6906791925430298, 0.5371615290641785, 1.0]]
d9eaef25-7d75-45e3-9f70-6fb1a11a3456/0011	[1, 1, 1, 1, 1]	[0.9998223185539246, 0.0398569218814373, 0.025876374915242195, 0.011065352708101273, 0.005219155922532082]	[[0.41062337160110474, 0.52533358335495, 0.44653838872909546, 0.5538710951805115], [0.004657670855522156, 0.417689710855484, 0.42666861414909363, 1.0], [0.0, 0.0, 0.4074775278568268, 0.6543444991111755], [0.0, 0.0, 0.3931933641433716, 0.3827950954437256], [0.009557856246829033, 0.5034395456314087, 0.8315491080284119, 0.9458892345428467]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0136	[2, 1, 1, 1, 1]	[0.9958661794662476, 0.10236945003271103, 0.028700755909085274, 0.024043327197432518, 0.023265888914465904]	[[0.38276711106300354, 0.43538355827331543, 0.41500386595726013, 0.45600903034210205], [0.0, 0.04407280683517456, 0.4090885818004608, 1.0], [0.0, 0.5616022348403931, 0.37675365805625916, 1.0], [0.0, 0.6767939329147339, 0.5027005076408386, 1.0], [0.1816209852695465, 0.0, 1.0, 0.22644609212875366]]
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0031	[1, 1, 1, 1, 1]	[0.999966025352478, 0.03925970941781998, 0.02842867560684681, 0.019170541316270828, 0.011651325039565563]	[[0.19241973757743835, 0.44105151295661926, 0.771493136882782, 0.7784032821655273], [0.0, 0.0, 0.37949368357658386, 0.5242290496826172], [0.008208198472857475, 0.5576662421226501, 0.727760910987854, 0.9241766333580017], [0.019100263714790344, 0.0, 0.5282986164093018, 0.41917744278907776], [0.015858814120292664, 0.6871138215065002, 0.5513174533843994, 1.0]]
937869c5-e3b8-42d0-a0ef-5fe03e88c26f/0050	[2, 1, 1, 1, 1]	[0.9999901056289673, 0.05896080657839775, 0.04730115458369255, 0.029219087213277817, 0.021110739558935165]	[[0.35282495617866516, 0.0015208125114440918, 0.5463958382606506, 0.09707959741353989], [0.0, 0.575389564037323, 0.3662063479423523, 1.0], [0.39803531765937805, 0.7602355480194092, 0.4272071123123169, 0.827599048614502], [0.0, 0.0, 0.39506542682647705, 0.41675734519958496], [0.0, 0.6803911328315735, 0.5048218369483948, 1.0]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0075	[2, 1, 2, 1, 1]	[0.9998996257781982, 0.040590863674879074, 0.01715468242764473, 0.010234704241156578, 0.0074801272712647915]	[[0.3979025185108185, 0.3288329839706421, 0.47332239151000977, 0.391357421875], [0.0, 0.23424553871154785, 0.38996121287345886, 1.0], [0.39758098125457764, 0.5955494046211243, 0.4620489776134491, 0.6719821095466614], [0.0, 0.0, 1.0, 0.19480738043785095], [0.6678830981254578, 0.0, 1.0, 0.3457021713256836]]
1db03ecc-1d79-474b-bbbf-79d0b16bf277/0070	[1, 1, 1, 1, 1]	[0.999993085861206, 0.12621138989925385, 0.06440137326717377, 0.04743508994579315, 0.04230241850018501]	[[0.2691059708595276, 0.49867337942123413, 0.6969926357269287, 0.7800719141960144], [0.0, 0.0, 0.42728525400161743, 1.0], [0.0, 0.0, 0.39847931265830994, 0.38935422897338867], [0.0, 0.0, 0.5304103493690491, 0.25041794776916504], [0.0, 0.0, 0.610283613204956, 0.4193722605705261]]
